event_id,source_file,activity_label,algorithm_result,fall_type,confidence,peakG,minAcc,peakJerk,pitch,tilt,impactTilt,stillCount,movingCount,postGyro,highGyroFrac,highAccFrac,postSMA,ground_truth,lowGDurationMs,highGDurationMs,impactDurationMs,timeToStillMs,peakPostImpactGyro,gyroDecayRate,postMotionEnergy,postGyroVariance,pitchDelta,tiltDelta
,,1,,,0.93,1.91,0.51,33.13,71.19,10.45,22.07,42,0.0,,,,,,1752.0,165.0,1040.0,639.0,394.28,31.84,19704.83,9732.01,5.92,10.45
,,1,,,0.83,1.79,0.78,25.61,80.88,10.84,3.89,12,0.0,,,,,,2061.0,176.0,732.0,318.0,130.95,11.93,3286.98,1034.61,2.65,10.84
,,1,,,0.72,1.74,0.76,45.28,82.76,5.77,2.41,8,0.0,,,,,,2061.0,212.0,198.0,198.0,103.06,237.27,433.76,634.85,4.5,5.77
,,1,,,1.0,2.34,0.38,73.71,75.75,13.14,18.69,41,0.0,,,,,,2331.0,212.0,877.0,480.0,426.03,-27.2,19590.63,12169.78,2.79,13.14
,,1,,,0.99,2.56,0.4,81.31,75.47,13.59,17.66,25,0.0,,,,,,2581.0,224.0,712.0,510.0,586.16,85.29,12202.44,9946.15,8.54,13.59
,,1,,,0.89,4.11,1.35,166.97,74.58,39.65,26.6,48,0.0,,,,,,2581.0,260.0,1060.0,591.0,341.63,52.35,15342.91,7739.87,8.63,39.65
,,1,,,0.97,2.09,0.46,72.46,69.24,14.67,22.86,39,0.0,,,,,,2811.0,296.0,1068.0,701.0,483.35,-41.46,36418.2,19237.17,10.11,14.67
,,1,,,0.78,1.72,0.73,45.7,75.17,20.21,7.85,10,0.0,,,,,,3215.0,406.0,285.0,262.0,168.11,-133.82,1678.21,1271.49,1.34,20.21
,,1,,,0.99,2.18,0.39,60.97,73.79,21.17,4.12,45,0.0,,,,,,3425.0,451.0,1190.0,746.0,362.63,191.86,12883.27,5201.28,4.21,21.17
,,1,,,0.96,2.17,0.77,33.92,79.03,14.96,4.83,13,0.0,,,,,,4622.0,566.0,402.0,344.0,113.7,31.29,1899.52,770.81,3.67,14.96
,,1,,,1.0,3.95,0.36,137.21,79.07,20.34,8.46,21,0.0,,,,,,5108.0,578.0,646.0,489.0,315.6,121.25,6715.16,3990.85,7.75,20.34
,,1,,,0.96,3.89,0.62,147.05,67.34,9.5,40.18,47,0.0,,,,,,5225.0,589.0,1183.0,721.0,389.99,10.42,27659.22,12126.9,16.66,9.5
,,1,,,0.93,1.84,0.78,41.87,81.23,22.17,24.76,14,0.0,,,,,,5236.0,601.0,967.0,343.0,193.9,74.47,4586.42,1168.99,1.7,22.17
,,1,,,1.0,2.16,0.68,62.1,79.79,9.17,32.53,30,0.0,,,,,,5513.0,659.0,891.0,479.0,401.43,-9.9,11646.02,7223.84,4.37,9.17
,,1,,,0.72,1.61,0.71,25.18,70.48,11.59,21.34,16,0.0,,,,,,5710.0,709.0,377.0,285.0,169.82,178.57,2103.42,1558.43,15.78,11.59
,,1,,,0.61,1.88,0.74,30.64,50.86,7.61,9.13,1,0.0,,,,,,117.0,23.0,69.0,0.0,66.01,410.84,71.13,101.21,0.84,7.61
,,1,,,0.98,2.68,0.69,112.45,71.38,26.7,1.5,49,0.0,,,,,,518.0,35.0,857.0,368.0,198.5,-15.62,6843.67,2475.52,13.96,26.7
,,1,,,0.72,1.7,0.45,51.67,61.94,17.29,5.91,11,0.0,,,,,,575.0,35.0,163.0,128.0,178.28,861.86,232.56,116.29,0.43,17.29
,,1,,,0.74,2.21,0.8,32.47,60.23,31.55,1.11,7,0.0,,,,,,669.0,59.0,726.0,141.0,208.2,87.5,5202.98,1962.5,15.16,31.55
,,1,,,0.85,1.83,0.62,28.56,68.76,12.6,21.81,30,0.0,,,,,,2046.0,193.0,573.0,311.0,138.99,139.9,2366.76,976.7,15.09,12.6
,,1,,,0.8,1.7,0.53,44.2,76.5,33.61,29.46,12,0.0,,,,,,2760.0,284.0,308.0,262.0,318.34,83.26,3396.97,6576.08,3.91,33.61
,,1,,,0.86,2.25,0.81,55.11,67.93,20.56,15.63,19,0.0,,,,,,2964.0,329.0,286.0,152.0,103.88,-90.15,1122.58,184.92,5.12,20.56
,,1,,,0.79,3.14,0.94,140.54,52.61,1.68,2.0,23,0.0,,,,,,3406.0,356.0,433.0,252.0,247.42,167.67,3947.91,3589.69,10.19,1.68
,,1,,,0.96,2.15,0.64,57.36,67.68,18.88,19.95,25,0.0,,,,,,3516.0,367.0,737.0,534.0,141.62,34.48,4147.14,1508.02,12.63,18.88
,,1,,,0.72,1.47,0.8,25.63,72.83,17.1,17.13,28,0.0,,,,,,3516.0,367.0,536.0,297.0,147.54,26.76,2153.65,1281.46,3.07,17.1
,,1,,,0.74,3.56,0.67,139.74,54.27,14.37,29.33,5,0.0,,,,,,4135.0,530.0,180.0,193.0,282.48,710.68,2756.12,7623.08,3.03,14.37
,,1,,,0.73,1.59,0.69,24.3,73.16,25.45,29.31,17,0.0,,,,,,4265.0,530.0,641.0,381.0,515.62,659.21,9530.02,6915.35,4.06,25.45
,,1,,,0.71,1.99,0.53,45.16,53.54,5.97,8.49,3,0.0,,,,,,4701.0,611.0,48.0,365.0,101.81,984.58,110.07,37.12,0.11,5.97
,,1,,,0.72,1.87,0.61,63.63,66.74,46.87,4.33,12,0.0,,,,,,5069.0,659.0,333.0,286.0,175.32,261.48,1996.15,1464.36,1.3,46.87
,,1,,,0.7,1.78,1.0,33.71,65.12,25.15,2.63,0,0.0,,,,,,398.0,35.0,1201.0,267.0,126.53,12.56,4556.05,782.86,11.5,25.15
,,1,,,0.82,1.75,0.73,48.6,66.16,10.71,21.51,12,0.0,,,,,,423.0,86.0,403.0,356.0,161.3,-101.55,2263.51,1799.18,11.55,10.71
,,1,,,0.84,3.37,0.54,98.2,75.76,32.34,4.59,5,0.0,,,,,,552.0,97.0,263.0,356.0,180.76,442.96,1482.56,1949.34,1.87,32.34
,,1,,,0.82,2.1,0.79,46.53,59.78,20.1,14.89,15,0.0,,,,,,564.0,108.0,344.0,263.0,217.88,425.31,2329.07,3190.06,18.44,20.1
,,1,,,0.72,1.72,0.58,25.31,79.21,27.67,5.93,12,0.0,,,,,,663.0,131.0,239.0,193.0,304.77,-128.03,3833.61,6951.88,2.56,27.67
,,1,,,0.79,1.65,0.5,24.46,79.97,19.02,3.57,26,0.0,,,,,,863.0,166.0,378.0,163.0,123.54,158.78,1661.36,544.43,2.92,19.02
,,1,,,0.8,3.8,0.43,131.29,75.09,10.03,3.07,0,0.0,,,,,,1004.0,177.0,117.0,163.0,99.35,441.93,255.51,161.77,0.41,10.03
,,1,,,0.73,1.68,0.56,90.04,65.37,5.07,1.48,17,0.0,,,,,,1342.0,354.0,354.0,251.0,102.76,184.45,596.67,341.26,5.78,5.07
,,1,,,0.97,2.88,0.47,123.68,83.68,20.56,20.46,15,0.0,,,,,,1486.0,354.0,446.0,366.0,240.49,389.7,2289.69,830.02,2.73,20.56
,,1,,,0.84,2.72,0.07,82.86,65.34,38.86,7.51,10,0.0,,,,,,1584.0,390.0,356.0,332.0,199.14,233.59,1804.37,2932.58,7.77,38.86
,,1,,,0.8,2.28,0.76,49.34,64.42,21.45,22.46,21,0.0,,,,,,1768.0,419.0,449.0,291.0,240.56,366.37,3346.08,2709.75,14.44,21.45
,,1,,,1.0,4.43,0.17,250.59,81.21,23.93,40.09,26,0.0,,,,,,2055.0,477.0,658.0,445.0,296.62,31.92,6102.06,2997.85,5.02,23.93
,,1,,,0.75,1.89,1.42,29.84,64.55,41.72,16.18,39,0.0,,,,,,2090.0,511.0,890.0,521.0,295.36,191.38,18732.0,8928.03,6.81,41.72
,,1,,,0.98,2.39,0.79,77.65,72.19,9.58,21.98,41,0.0,,,,,,2101.0,545.0,1063.0,673.0,369.34,30.92,14672.3,6507.44,1.57,9.58
,,1,,,0.98,2.05,0.71,55.58,78.35,7.25,18.31,22,0.0,,,,,,2146.0,545.0,641.0,153.0,182.1,-18.74,3498.06,1525.55,1.18,7.25
,,1,,,0.73,1.68,0.78,34.97,70.76,0.07,30.43,8,0.0,,,,,,2363.0,691.0,209.0,209.0,158.52,473.34,917.21,1083.52,11.5,0.07
,,1,,,0.73,1.67,0.77,22.42,63.71,23.7,27.1,46,0.0,,,,,,2398.0,703.0,1017.0,565.0,360.05,89.25,29412.23,13905.81,5.65,23.7
,,1,,,0.79,2.33,1.45,31.04,60.93,48.3,9.72,32,0.0,,,,,,2539.0,809.0,884.0,603.0,530.26,337.11,30581.74,19134.26,9.1,48.3
,,1,,,0.74,1.89,0.97,28.13,67.83,25.07,1.0,6,0.0,,,,,,2539.0,844.0,238.0,603.0,121.72,96.33,1165.99,1452.62,6.6,25.07
,,1,,,0.85,1.73,0.8,45.63,79.15,5.62,18.0,21,0.0,,,,,,2539.0,844.0,408.0,251.0,208.17,67.84,3275.04,2414.78,3.73,5.62
,,1,,,0.88,2.0,0.65,70.03,83.07,0.42,13.04,10,0.0,,,,,,2596.0,868.0,357.0,329.0,408.21,920.34,2980.09,2358.13,3.88,0.42
,,1,,,0.81,2.1,0.67,43.03,61.28,15.61,43.58,9,0.0,,,,,,2816.0,937.0,163.0,151.0,163.84,-161.96,838.93,1867.54,3.91,15.61
,,1,,,0.84,1.95,0.67,41.82,73.89,5.79,19.4,8,0.0,,,,,,3073.0,954.0,193.0,193.0,179.98,-129.64,1445.53,2436.64,6.06,5.79
,,1,,,0.73,1.58,0.38,24.31,77.26,9.14,5.15,9,0.0,,,,,,3343.0,1037.0,582.0,396.0,188.23,165.24,3389.71,1672.88,4.57,9.14
,,1,,,0.72,1.49,0.39,26.26,74.72,13.37,28.38,15,0.0,,,,,,3546.0,1107.0,513.0,309.0,225.74,200.12,2901.8,1902.99,6.94,13.37
,,1,,,0.73,1.47,0.44,56.21,71.97,1.88,3.34,6,0.0,,,,,,3557.0,1107.0,118.0,264.0,121.49,572.04,308.72,64.35,0.5,1.88
,,1,,,0.89,2.08,0.63,61.48,72.51,1.59,25.08,20,0.0,,,,,,3580.0,1141.0,356.0,211.0,200.37,-132.79,2090.34,1695.67,3.76,1.59
,,1,,,0.66,1.91,1.36,42.18,74.31,27.28,1.85,0,2.0,,,,,,3580.0,1176.0,1011.0,227.0,272.64,133.61,4985.7,2103.03,7.55,27.28
,,1,,,0.8,5.68,1.54,178.88,76.99,59.33,0.71,14,0.0,,,,,,3813.0,1246.0,310.0,240.0,396.54,1038.22,2656.4,2860.42,11.42,59.33
,,1,,,0.72,1.53,0.69,32.74,75.04,19.23,15.78,9,0.0,,,,,,4092.0,1286.0,382.0,369.0,103.08,115.63,1350.69,687.75,4.94,19.23
,,1,,,0.99,2.09,0.4,52.05,74.35,9.7,7.93,40,0.0,,,,,,4572.0,1325.0,1042.0,661.0,593.54,-18.42,25200.74,14440.77,1.34,9.7
,,0,,,0.89,2.1,0.29,40.91,73.15,23.42,6.43,20,0.0,,,,,,436.0,47.0,432.0,292.0,428.07,777.14,6670.64,7559.14,4.78,23.42
,,0,,,0.93,1.95,0.17,64.44,71.94,24.73,15.16,26,0.0,,,,,,743.0,104.0,543.0,333.0,456.02,319.85,17813.57,16838.07,5.72,24.73
,,0,,,0.8,4.1,1.57,81.89,72.17,26.48,25.12,20,0.0,,,,,,974.0,224.0,435.0,297.0,390.51,700.29,5445.84,5772.96,1.67,26.48
,,0,,,0.84,3.11,0.66,92.09,74.15,36.94,22.32,22,0.0,,,,,,974.0,236.0,472.0,309.0,435.15,714.87,8544.22,9083.12,3.48,36.94
,,0,,,0.89,3.64,1.71,71.91,76.38,21.3,15.98,46,0.0,,,,,,1234.0,493.0,867.0,415.0,379.76,365.86,6510.74,3659.51,1.77,21.3
,,0,,,0.84,1.81,0.28,30.47,72.89,26.31,6.1,18,0.0,,,,,,2064.0,585.0,452.0,331.0,317.84,524.44,5146.53,4602.96,3.76,26.31
,,0,,,0.99,2.06,0.18,48.89,73.69,25.24,13.65,35,0.0,,,,,,2290.0,597.0,923.0,428.0,337.74,282.91,10590.06,5372.59,3.64,25.24
,,0,,,0.94,2.04,0.27,43.95,72.57,25.08,5.45,21,0.0,,,,,,3271.0,666.0,444.0,295.0,408.03,638.79,8738.22,11012.14,2.81,25.08
,,0,,,0.92,1.82,0.33,38.09,72.81,33.4,28.69,37,0.0,,,,,,3565.0,666.0,881.0,344.0,346.61,298.82,10400.58,5239.73,2.39,33.4
,,0,,,0.99,2.49,0.26,93.0,73.93,18.21,1.24,22,0.0,,,,,,3849.0,666.0,784.0,346.0,470.16,346.04,15630.44,11235.52,3.49,18.21
,,0,,,0.89,2.94,0.82,71.28,74.19,35.05,15.44,55,0.0,,,,,,3849.0,760.0,1152.0,441.0,409.97,281.0,16729.17,8074.42,1.78,35.05
,,0,,,0.99,2.34,0.27,64.5,74.26,23.56,7.99,36,0.0,,,,,,4158.0,818.0,972.0,437.0,438.86,362.46,14459.04,7616.24,3.08,23.56
,,0,,,0.89,2.07,0.72,67.37,76.56,9.66,3.33,37,0.0,,,,,,4690.0,1153.0,734.0,392.0,431.01,469.81,9919.21,6337.89,2.95,9.66
,,0,,,0.97,2.17,0.61,32.28,75.3,45.49,39.64,46,0.0,,,,,,4829.0,1165.0,1047.0,284.0,343.05,245.44,9537.72,3800.93,1.29,45.49
,,0,,,0.98,1.97,0.28,44.05,73.87,29.76,10.58,36,0.0,,,,,,5116.0,1165.0,763.0,434.0,569.05,452.6,24002.04,18709.34,4.63,29.76
,,0,,,1.0,3.13,0.27,113.86,76.73,25.83,17.32,39,0.0,,,,,,5751.0,1273.0,786.0,420.0,427.81,424.74,12070.69,6651.81,2.35,25.83
,,0,,,0.87,1.82,0.6,26.93,75.42,25.77,6.77,32,0.0,,,,,,6401.0,1273.0,948.0,426.0,521.69,352.9,19111.65,10499.32,2.35,25.77
,,0,,,0.89,4.17,1.46,148.13,74.39,18.61,11.87,62,0.0,,,,,,6685.0,1425.0,901.0,260.0,314.89,285.32,6451.29,3804.49,3.27,18.61
,,0,,,0.81,3.61,0.51,195.99,67.57,4.32,3.14,6,0.0,,,,,,380.0,49.0,195.0,594.0,187.53,314.78,1344.09,2280.49,3.82,4.32
,,0,,,0.79,1.78,0.48,26.87,71.34,15.89,0.11,15,0.0,,,,,,661.0,61.0,333.0,252.0,208.59,386.69,2809.84,2416.5,3.9,15.89
,,0,,,0.82,2.42,0.86,79.39,79.18,0.1,0.39,3,0.0,,,,,,661.0,73.0,227.0,252.0,143.85,91.22,921.36,771.7,7.89,0.1
,,0,,,0.82,2.15,0.81,62.32,81.54,1.74,1.32,6,0.0,,,,,,3310.0,276.0,215.0,320.0,130.5,128.39,1051.43,1071.66,1.56,1.74
,,0,,,1.0,2.31,0.75,77.71,74.99,12.34,17.21,35,0.0,,,,,,4496.0,298.0,849.0,378.0,344.1,203.61,10632.7,5470.38,3.9,12.34
,,0,,,0.88,2.0,1.05,62.06,72.14,25.05,14.33,0,8.0,,,,,,4904.0,334.0,1008.0,260.0,470.83,167.59,15505.7,9093.64,13.52,25.05
,,0,,,0.72,1.61,0.52,26.34,74.74,6.48,2.68,7,0.0,,,,,,6354.0,569.0,117.0,427.0,76.95,285.03,206.26,138.15,1.29,6.48
,,0,,,1.0,4.62,0.85,253.68,76.23,3.4,17.48,52,0.0,,,,,,0.0,12.0,867.0,347.0,282.12,258.69,7342.38,5431.07,1.02,3.4
,,0,,,0.81,4.82,0.9,297.27,67.33,1.29,17.65,11,0.0,,,,,,0.0,36.0,356.0,211.0,516.19,1139.39,11966.24,23430.07,6.95,1.29
,,0,,,0.96,3.37,0.98,111.13,66.21,1.2,6.72,54,0.0,,,,,,0.0,59.0,902.0,357.0,366.33,346.5,5806.86,3671.3,1.7,1.2
,,0,,,0.85,4.58,0.92,319.38,65.19,8.65,4.9,12,0.0,,,,,,0.0,70.0,264.0,213.0,139.76,91.3,975.66,1243.89,3.69,8.65
,,0,,,0.84,2.98,0.85,141.13,62.8,7.88,2.52,15,0.0,,,,,,0.0,83.0,286.0,205.0,493.84,1379.32,5586.07,11073.51,8.48,7.88
,,0,,,0.82,3.21,0.81,88.81,58.84,10.52,5.54,15,0.0,,,,,,24.0,95.0,330.0,244.0,550.54,1401.65,4667.17,7055.25,5.86,10.52
,,0,,,0.85,2.22,0.88,94.82,62.99,0.84,9.07,20,0.0,,,,,,24.0,106.0,460.0,321.0,405.1,11.38,9766.53,13512.03,4.79,0.84
,,0,,,0.94,2.2,0.83,94.85,63.46,12.94,7.57,38,0.0,,,,,,24.0,117.0,759.0,402.0,570.61,176.17,11205.39,10450.25,2.15,12.94
,,0,,,0.94,2.13,0.71,74.01,62.63,12.64,11.69,45,0.0,,,,,,167.0,140.0,777.0,342.0,598.43,205.44,13407.64,10516.55,2.35,12.64
,,0,,,0.77,2.9,0.77,87.19,55.31,1.54,2.54,8,0.0,,,,,,271.0,151.0,205.0,205.0,419.14,1660.55,2106.91,5065.55,5.53,1.54
,,0,,,0.93,2.87,0.85,112.11,62.06,3.63,3.14,31,0.0,,,,,,271.0,174.0,595.0,321.0,444.22,198.52,10944.87,12466.18,1.01,3.63
,,0,,,0.75,1.76,0.75,45.98,62.15,4.9,3.26,13,0.0,,,,,,388.0,187.0,308.0,251.0,379.96,393.22,5329.46,10232.11,4.9,4.9
,,0,,,0.8,2.38,0.73,93.53,54.52,9.12,7.62,17,0.0,,,,,,666.0,212.0,331.0,227.0,377.49,198.32,4490.63,8089.72,11.49,9.12
,,0,,,0.91,2.06,0.76,73.83,62.97,7.26,6.44,14,0.0,,,,,,759.0,223.0,433.0,363.0,529.41,102.93,11988.65,17443.39,8.69,7.26
,,0,,,0.94,2.5,0.73,78.35,62.83,4.53,6.93,20,0.0,,,,,,889.0,248.0,713.0,371.0,545.53,136.4,16818.36,14137.24,1.43,4.53
,,0,,,0.8,2.5,0.72,114.07,57.79,1.58,2.29,10,0.0,,,,,,982.0,260.0,199.0,175.0,525.19,140.56,9128.66,28950.22,3.28,1.58
,,0,,,0.95,2.24,0.78,114.13,66.13,9.49,4.6,20,0.0,,,,,,1018.0,271.0,642.0,275.0,543.32,232.9,19038.38,17230.41,2.15,9.49
,,0,,,0.9,2.02,0.78,54.51,55.81,7.4,9.12,24,0.0,,,,,,1350.0,284.0,549.0,355.0,533.61,203.46,13901.72,15269.36,2.97,7.4
,,0,,,0.85,1.8,0.76,34.21,61.65,3.99,12.32,33,0.0,,,,,,1618.0,307.0,757.0,461.0,413.29,134.79,9883.46,6770.12,0.29,3.99
,,0,,,0.67,1.79,0.82,35.76,59.53,3.75,10.83,3,0.0,,,,,,1842.0,331.0,285.0,181.0,282.23,614.22,2884.56,4283.18,2.34,3.75
,,0,,,0.78,2.99,0.7,134.8,50.1,16.87,9.46,13,0.0,,,,,,2147.0,383.0,346.0,281.0,347.38,825.78,1799.36,1684.06,8.47,16.87
,,0,,,0.86,2.28,0.87,63.54,66.15,10.55,13.11,15,0.0,,,,,,2147.0,395.0,282.0,202.0,457.5,60.93,6679.01,12971.44,6.83,10.55
,,0,,,0.95,3.37,0.79,131.56,64.29,11.56,14.64,18,0.0,,,,,,2183.0,406.0,620.0,275.0,514.91,584.19,10991.37,9260.32,3.59,11.56
,,0,,,0.87,2.47,0.74,53.26,60.27,17.87,14.1,6,0.0,,,,,,2454.0,429.0,520.0,311.0,500.03,788.74,7055.32,6161.89,0.03,17.87
,,0,,,0.9,1.73,0.77,40.87,75.99,1.88,0.83,19,0.0,,,,,,2927.0,477.0,789.0,182.0,404.02,98.71,7165.9,3672.41,6.73,1.88
,,0,,,0.83,2.53,0.77,56.99,60.26,7.1,6.0,19,0.0,,,,,,3656.0,513.0,350.0,217.0,538.14,88.92,9914.55,16954.54,8.42,7.1
